XYDATA, head_x_accel, head_z_accel, head_y_rot_accel
0.165878 21.874908251033737 2.527266905620166 626.611431
0.166691 21.138484395792652 1.3020978621649597 280.370953
0.167542 20.763755206925914 -2.3185745387058785 -13.721848
0.168423 19.608959226647226 -1.9743841169002667 110.561581
0.169328 18.481573422116625 -2.022343511800666 155.920848
0.170251 17.2458254347815 -2.3222840623454495 150.67393
0.17119 15.95709584822544 -2.743427979993168 112.381544
0.172141 14.797391565927203 -3.237889493354 58.356219
0.173102 13.729868405622716 -3.72701258839665 -0.209179
0.174071 12.717286433185645 -4.178704654494655 -58.192573
0.175046 11.90197121341131 -4.635482657176508 -112.979921
0.176026 11.133230308005283 -5.039660944359185 -160.76144
0.17701 10.469580131849307 -5.405281314210256 -199.471658
0.177997 10.066108813917086 -5.780958635211821 -226.640653
0.178987 9.747216327696004 -6.112837513320043 -241.702965
0.179978 9.532440945684817 -6.425518500201394 -245.803914
0.180972 9.505532062427028 -6.766274517801696 -239.213259
0.181967 9.521856087450862 -7.0813882416523475 -223.469566
0.182962 9.595718517536572 -7.390671738055301 -199.505763
0.183959 9.742569684856706 -7.710147501950209 -168.421203
0.184956 9.866698821717916 -8.004046335904718 -132.508236
0.185954 10.073026364762688 -8.328423875635412 -91.569209
0.186953 10.17897916209919 -8.592133297303361 -49.712136
0.187951 10.247781658364477 -8.838962846639781 -8.617323
0.18895 10.25566426863404 -9.049655998735552 31.689044
0.189949 10.254636394691358 -9.249757256555501 72.216893
0.190948 10.175694350262322 -9.399691637817195 110.122709
0.191948 9.975946118195306 -9.475634187005756 142.55683
0.192947 9.796636873957977 -9.552720347927172 174.769486
0.193947 9.587651338632458 -9.59242789331729 206.882628
0.194947 9.268961368051272 -9.5501484196948 233.998879
0.195947 8.994788740293576 -9.513318003599599 262.762923
0.196946 8.649149403720944 -9.414136529803756 285.960629
0.197946 8.248762115503256 -9.267017585006094 302.72066
0.198946 7.83276185037704 -9.089461538853739 315.193026
0.199946 7.34862496367261 -8.85199023111868 319.177649
0.200946 6.846804260374338 -8.579429876665325 317.896328
0.201946 6.307366633865795 -8.261401803877982 309.416803
0.202946 5.775996186261364 -7.943228319558668 296.65577
0.203946 5.2435483065063 -7.612030509909092 278.474755
0.204946 4.729159498911454 -7.257501287391719 257.179808
0.205946 4.197956182794329 -6.879662066047019 230.868572
0.206946 3.6965603952420047 -6.520995650910352 203.923164
0.207946 3.2052642849494988 -6.123970672961715 175.296164
0.208946 2.7651358007066635 -5.755429631933434 147.992899
0.209946 2.3789342945858167 -5.412801007479619 123.101422
0.210946 2.032575956111414 -5.104311768034956 99.924137
0.211946 1.7539689904299633 -4.840661489907359 82.066787
0.212946 1.5304025329750732 -4.640827499706831 68.690251
0.213946 1.3346835055803972 -4.464961633177487 57.980442
0.214946 1.1558597482320672 -4.30557234121744 49.135458
0.215946 1.0187971427551714 -4.1787887810822255 44.562559
0.216946 0.9084626248515039 -4.102402859284261 42.539345
0.217946 0.8314358114136837 -4.061970601581581 43.068449
0.218946 0.7738176645439575 -4.056038402512581 45.641337
0.219946 0.7290530405388181 -4.073294346183458 50.698047
0.220946 0.6927417619676445 -4.1127650114973004 58.010417
0.221946 0.6527603208027207 -4.171314669127582 65.45253
0.222946 0.631109298282288 -4.268488729586556 75.860072
0.223946 0.6013426603376281 -4.390871602433044 85.983536
0.224946 0.568140088613339 -4.539245817888882 96.763251
0.225946 0.5323473357364646 -4.708602325972682 108.455515
0.226946 0.48206594504749334 -4.881424237634667 119.196027
0.227946 0.40447920543712684 -5.040635283200685 126.846308
0.228946 0.3319117129702804 -5.199916893128643 135.653057
0.229946 0.2465607521426787 -5.346873295161957 143.13335
0.230946 0.14540469987202562 -5.479989598894628 148.723932
0.231946 0.03458724436989186 -5.601203163159694 153.173209
0.232946 -0.08515099447823671 -5.711806478257101 156.481294
0.233946 -0.20984872509980473 -5.8142186169589 159.303701
0.234946 -0.3509276868247567 -5.9045297833612915 160.161997
0.235946 -0.48878179602616595 -5.994039554791901 161.990136
0.236946 -0.6374514232689042 -6.070953281701702 162.540002
0.237946 -0.792934386360276 -6.136869675169401 162.316762
0.238946 -0.9583510169119934 -6.185652796826644 160.30698
0.239946 -1.1237566345286107 -6.217121341130763 157.413905
0.240946 -1.2914901622878352 -6.231900496091938 153.283275
0.241946 -1.4543619890584452 -6.240991674017121 149.54181
0.242946 -1.6093116405704293 -6.247796852136051 146.8457
0.243946 -1.7710320037933445 -6.253329526392805 143.573025
0.244946 -1.927043587769524 -6.263602657380451 141.888691
0.245946 -2.0840327736790853 -6.274406040798846 140.615657
0.246946 -2.242918631744786 -6.283644159830319 139.987056
0.247946 -2.4065671763548204 -6.287793181157684 138.419295
0.248946 -2.566641207751883 -6.278200914685444 136.400084
0.249946 -2.7152290537543404 -6.252977520356086 134.825096
0.25 -2.8487198992520386 -6.277906828529621 133.198638
ENDATA
