XYDATA, head_x_accel
0.0 0.0
1e-06 -0.009773470043286953
6e-06 -0.009368132848628226
3e-05 0.011262765572341219
6.9e-05 0.020441435148598145
0.000121 0.022163429917453972
0.000182 0.022310778910229284
0.000251 0.018484803679136096
0.000326 0.012048864800925903
0.000406 0.006583899700713292
0.00049 0.0017489152768784448
0.000577 -0.005355447578938782
0.000667 -0.015124328899267335
0.000759 -0.024218464001468393
0.000852 -0.026709426766530875
0.000947 -0.019673996726710958
0.001043 -0.005236140782020364
0.001139 0.010417318860161218
0.001237 0.020415636328409804
0.001335 0.020676785650553454
0.001433 0.011687783289910419
0.001531 -0.0019862032396384087
0.00163 -0.014102573253863451
0.00173 -0.019505947494812197
0.001829 -0.016938302070533772
0.001928 -0.007795526504973667
0.002028 0.0039085722443444
0.002127 0.013722219106422682
0.002227 0.018424946337434293
0.002327 0.01695451555832012
0.002427 0.010389378635925622
0.002527 0.0011880713597405843
0.002626 -0.007875778170935028
0.002726 -0.014541765026793045
0.002826 -0.01750169527820408
0.002926 -0.01653734965559085
0.003026 -0.01236915766342227
0.003126 -0.006294096352984965
0.003226 0.00021424237634666275
0.003326 0.005827168299062372
0.003426 0.009529961811627824
0.003526 0.010727618503770402
0.003626 0.009392300122875804
0.003726 0.00612523134811582
0.003826 0.0019071752331326194
0.003926 -0.002146604599939837
0.004026 -0.004999974507094676
0.004126 -0.005938725252762156
0.004226 -0.00482050445361056
0.004326 -0.0021660811796077152
0.004426 0.0009929996481979066
0.004526 0.0034731534214028238
0.004626 0.004350925137534224
0.004726 0.0032732890436591496
0.004826 0.0005684917887351951
0.004926 -0.0028642808706337026
0.005026 -0.0058630623097591945
0.005126 -0.0074167019318523665
0.005226 -0.006992194072389655
0.005326 -0.004709355386395967
0.005426 -0.0013143122269072517
0.005526 0.002098983852793768
0.005626 0.004496132726262281
0.005726 0.005245828086043654
0.005826 0.004256397444591171
0.005926 0.001968664120775188
0.006026 -0.0008022107447497363
0.006126 -0.0031512290129656916
0.006226 -0.004386819148231048
0.006326 -0.004232638056828785
0.006426 -0.0028647907287401918
0.006526 -0.000793441185318126
0.006626 0.0013283843106463471
0.006726 0.002915164709661301
0.006826 0.0036019435791019364
0.006926 0.0032984760341197047
0.007026 0.002159453024223359
0.007126 0.0005071048727139238
0.007226 -0.0012673033094889692
0.007326 -0.002790759331677994
0.007426 -0.0037874299582426212
0.007526 -0.0041249560247383155
0.007626 -0.0038309718405367785
0.007726 -0.003073934524021965
0.007826 -0.0021093849581661425
0.007926 -0.0012089755421066319
0.008026 -0.0006062212886153783
0.008126 -0.0004390898013082959
0.008226 -0.0007140052923271454
0.008326 -0.001309825475570149
0.008426 -0.0020193440165601913
0.008526 -0.002609657732253114
0.008626 -0.0028826357624673056
