XYDATA, head_y_rot_accel
0.0 -0.0
1e-05 -0.733784
6e-05 -5.475021
0.0003 -3.986258
0.000692 -0.722764
0.001206 0.633115
0.001816 0.531245
0.002505 0.305915
0.003256 0.495239
0.004057 1.028773
0.004898 1.671862
0.00577 2.357388
0.006668 3.135758
0.007586 4.037035
0.008521 5.057075
0.009469 6.193771
0.010427 7.4447
0.011394 8.789638
0.012367 10.086413
0.013346 11.47142
0.014328 12.837388
0.015315 14.281809
0.016304 15.728794
0.017295 17.464111
0.018288 19.129395
0.019282 20.826031
0.020278 22.326489
0.021274 23.978615
0.022271 25.347406
0.023269 26.682354
0.024267 27.838356
0.025266 28.79483
0.026265 29.705223
0.027264 30.526431
0.028263 31.23352
0.029262 31.839873
0.030262 32.232491
0.031262 32.676168
0.032261 32.764472
0.033261 32.90255
0.034261 33.000082
0.035261 33.012201
0.036261 33.035331
0.03726 33.196218
0.03826 33.461038
0.03926 33.755046
0.04026 33.990672
0.04126 34.328789
0.04226 34.501733
0.04326 34.305951
0.04426 34.198105
0.04526 33.987095
0.04626 33.926205
0.04726 33.825622
0.04826 33.644273
0.04926 33.307681
0.05026 32.489078
0.05126 31.478132
0.05226 30.060685
0.05326 28.841464
0.05426 27.752086
0.05526 27.112597
0.05626 26.530716
0.05726 25.598617
0.05826 23.958566
0.05926 21.820293
0.06026 19.252729
0.06126 16.563311
0.06226 13.848305
0.06326 10.688318
0.06426 7.836517
0.06526 4.881143
0.06626 1.526413
0.06726 -0.989276
0.06826 -4.903045
0.06926 -9.978564
0.07026 -19.640713
0.07126 -31.595527
0.07226 -46.992712
0.07326 -66.540206
0.07426 -90.524753
0.07526 -119.139694
0.07626 -152.800732
0.07726 -192.997125
0.07826 -242.561349
0.07926 -305.5555
0.08026 -388.910232
0.08126 -500.651941
0.08226 -675.28014
0.08326 -919.495219
0.08426 -1302.938936
0.08526 -1898.192246
0.08626 -2729.623459
0.08726 -3650.615932
0.08826 -4271.593895
0.08926 -4331.208234
0.09026 -3927.256487
0.09126 -3301.634529
0.09226 -2643.828426
0.09326 -2070.483887
0.09426 -1616.383236
0.09526 -1290.808238
0.09626 -1056.762003
0.09726 -881.510726
0.09826 -748.542343
0.09926 -626.848433
0.10026 -528.47895
0.10126 -454.725767
0.10226 -385.806069
0.10326 -333.621531
0.10426 -295.129626
