XYDATA, head_y_rot_accel
0.0 -0.0
1e-06 5.197987
6e-06 4.516663
3.1e-05 -4.47174
0.000156 -4.845563
0.000456 -1.918651
0.000896 0.245041
0.001448 0.555207
0.00209 0.188337
0.002803 -0.051778
0.003574 -0.028257
0.00439 0.071674
0.005243 0.109012
0.006126 0.099251
0.007032 0.089197
0.007957 0.083898
0.008897 0.077439
0.009848 0.084602
0.01081 0.103709
0.011779 0.112282
0.012755 0.082081
0.013735 0.008376
0.014719 -0.076545
0.015706 -0.146015
0.016696 -0.207955
0.017688 -0.259397
0.018682 -0.315106
0.019677 -0.410131
0.020673 -0.543378
0.021669 -0.676643
0.022667 -0.780822
0.023664 -0.882358
0.024663 -1.0107
0.025661 -1.15303
0.02666 -1.30834
0.027659 -1.484484
0.028659 -1.66202
0.029658 -1.812516
0.030658 -1.950318
0.031657 -2.099102
0.032657 -2.265921
0.033657 -2.458449
0.034657 -2.667099
0.035657 -2.853672
0.036656 -3.008673
0.037656 -3.148827
0.038656 -3.339766
0.039656 -3.578575
0.040656 -3.806959
0.041656 -3.974804
0.042656 -4.063539
0.043656 -4.126667
0.044656 -4.253663
0.045656 -4.418
0.046656 -4.615615
0.047656 -4.823162
0.048656 -5.070164
0.049656 -5.389895
0.050656 -5.785996
0.051656 -6.226688
0.052656 -6.674168
0.053656 -7.126581
0.054656 -7.653901
0.055656 -8.295134
0.056656 -9.053017
0.057656 -9.933036
0.058656 -10.997468
0.059656 -12.313542
0.060656 -13.921892
0.061656 -16.318085
0.062656 -19.005868
0.063656 -22.137015
0.064656 -25.835019
0.065656 -30.118533
0.066656 -35.005088
0.067656 -40.634965
0.068656 -47.147518
0.069656 -55.264716
0.070656 -65.225211
0.071656 -77.346913
0.072656 -92.113317
0.073656 -109.767227
0.074656 -131.071144
0.075656 -157.940488
0.076656 -193.032654
0.077656 -237.874401
0.078656 -293.837652
0.079656 -361.964012
0.080656 -444.443637
0.081656 -548.398722
0.082656 -673.110165
0.083656 -826.794964
0.084656 -1008.722077
0.085656 -1193.204733
0.086656 -1362.088467
0.087656 -1490.017132
0.088656 -1562.354932
0.089656 -1582.705093
0.090656 -1571.937049
0.091656 -1543.037144
0.092656 -1505.738564
0.093656 -1467.299977
0.094656 -1428.662908
0.095656 -1387.645801
0.096656 -1343.68752
0.097656 -1294.350381
0.098656 -1241.552751
0.099656 -1188.531457
0.100656 -1137.353814
0.101656 -1091.945386
0.102656 -1054.819748
0.103656 -1027.421428
0.104656 -1008.274544
0.105656 -1001.646001
0.106656 -1006.807109
0.107656 -1025.043786
0.108656 -1050.514364
0.109656 -1081.875563
0.110656 -1115.920065
0.111656 -1151.209288
0.112656 -1192.306392
0.113656 -1201.597006
0.114656 -1198.309434
0.115656 -1165.302614
0.116656 -1071.68718
0.117656 -912.720972
0.118656 -707.844219
0.119656 -483.993872
0.120656 -263.251803
0.121383 656.823117
0.121668 8067.896493
0.122095 3161.193737
0.122637 1476.868889
0.123271 933.944425
0.123977 772.62242
0.124604 1964.306094
0.125305 1230.890973
0.126066 1143.039928
0.126874 1312.687562
0.127413 7630.125497
0.128044 3610.836021
0.128749 2253.577706
0.129513 1880.32053
0.130177 4794.819959
0.130775 5873.995535
0.131022 89063.929865
0.131383 30507.230684
0.131827 11674.794744
0.132282 5642.331449
0.132692 5049.821647
0.133028 4584.354397
0.133241 -78808.023443
0.133578 -25619.14347
