XYDATA, head_z_accel
0.0 -0.0
1e-06 0.13291001514278578
6e-06 0.11280457648636386
3e-05 -0.10935232724732709
6.9e-05 -0.16069422279779538
0.000121 -0.12292801313394482
0.000182 -0.05990343287463099
0.000251 0.015483370977856863
0.000326 0.07624428321598099
0.000406 0.09271545328934959
0.00049 0.06293290777176712
0.000577 0.014272050088460383
0.000667 -0.0207577511178639
0.000759 -0.029043455206416054
0.000852 -0.01789928262964417
0.000947 -0.003956498906354362
0.001043 0.0019010569358547517
0.001139 -0.0003295722800344664
0.001237 -0.004039095919605574
0.001335 -0.0035025212483365876
0.001433 0.0016704991001004422
0.001531 0.0075996390204606055
0.00163 0.010107936961143715
0.00173 0.008199334125312926
0.001829 0.003293377453054815
0.001928 -0.0006293688466499774
0.002028 -0.0015398734532179694
0.002127 3.5486124211631905e-05
0.002227 0.0016304242529304096
0.002327 0.0009182544497866245
0.002427 -0.0022592832414738977
0.002527 -0.005586209357935686
0.002626 -0.006220166927544064
0.002726 -0.0031494954954036296
0.002826 0.0020931714703797933
0.002926 0.00646061601056426
0.003026 0.007291072894413484
0.003126 0.0037921206528223196
0.003226 -0.0025303238108834313
0.003326 -0.008519932902673187
0.003426 -0.011001514278576272
0.003526 -0.008773536324840799
0.003626 -0.0032829763476824405
0.003726 0.0029254638434123782
0.003826 0.007676117736433951
0.003926 0.009741145039335554
0.004026 0.00879505233693463
0.004126 0.005313231327721496
0.004226 0.0004889539241229166
0.004326 -0.004086818638372941
0.004426 -0.007061126888386962
0.004526 -0.007876899858769304
0.004626 -0.0068952190605354536
0.004726 -0.005042496673175856
0.004826 -0.003259318931541352
0.004926 -0.002095210902805749
0.005026 -0.00158096801660098
0.005126 -0.0013846726456027288
0.005226 -0.0010539786777339867
0.005326 -0.0002004762074714607
0.005426 0.0011777722259895072
0.005526 0.0025056466785293653
0.005626 0.002947897600097893
0.005726 0.0021132598797754584
0.005826 0.0003426246475605839
0.005926 -0.0015506824450755355
0.006026 -0.002782397658731575
0.006126 -0.0029764496540612747
0.006226 -0.002259691127959089
0.006326 -0.0011291317626304599
0.006426 -0.00020873590879658195
0.006526 2.2433756685514424e-06
0.006626 -0.000644256703359455
0.006726 -0.0019187999979605678
0.006826 -0.0033216235921543036
0.006926 -0.004280870633702641
0.007026 -0.004360102583451026
0.007126 -0.0034011614567665822
0.007226 -0.0015762773220212814
0.007326 0.0006852492951211678
0.007426 0.0028118674572866374
0.007526 0.004241305644639097
0.007626 0.004565371457123483
0.007726 0.003651297843810068
0.007826 0.0017248499742521656
0.007926 -0.0006198854858692827
0.008026 -0.0026381078145951984
0.008126 -0.003756940443474581
0.008226 -0.0038080282257447755
0.008326 -0.0030341655917158258
0.008426 -0.0018939189223639063
0.008526 -0.0008088389001340927
0.008626 -5.710410792676399e-06
0.008726 0.0004849770308923027
0.008826 0.000734399616586704
0.008926 0.0007649911029760418
0.009026 0.0005516664712210592
0.009126 8.728770783091066e-05
0.009226 -0.0005599261725461804
0.009326 -0.0012542509419628518
0.009426 -0.0018643471521875463
0.009526 -0.0023318870358379263
0.009626 -0.0026682914144993447
0.009726 -0.002897115732691592
