XYDATA, head_x_accel
0.0 0.0
1e-05 0.0013706005618636333
3.8e-05 0.013905869996380008
8e-05 0.020264208470782582
0.000134 0.02326451948422754
0.000197 0.024148613440879405
0.000268 0.020236574161410878
0.000344 0.013643904901265979
0.000425 0.007584955106993725
0.00051 0.0012436458933478814
0.000598 -0.007830298827836214
0.000689 -0.018432390265789033
0.000781 -0.02784080190482989
0.000875 -0.029569118914206178
0.00097 -0.020588478226509565
0.001066 -0.003938959787491141
0.001163 0.01326314286734002
0.00126 0.02354422764144739
0.001358 0.02277944048171394
0.001456 0.011985336480857377
0.001555 -0.0034373613823272986
0.001654 -0.015644588111128673
0.001753 -0.020616418450745157
0.001853 -0.018627971835438198
0.001952 -0.008817690036862742
0.002052 0.004336445167309938
0.002151 0.015730958074367904
0.002251 0.021489091585811672
0.002351 0.02015418109140226
0.002451 0.012799375933677658
0.002551 0.0021587392228742744
0.00265 -0.008557458459310774
0.00275 -0.016619334839114278
0.00285 -0.020341299016483714
0.00295 -0.01935054274395436
0.00305 -0.014454477318962133
0.00315 -0.007197462946062112
0.00325 0.00063987192364365
0.00335 0.007452290027685295
0.00345 0.011990129147058373
0.00355 0.013507874758454722
0.00365 0.01196076132012461
0.00375 0.008038320935283711
0.00385 0.0028844712516506656
0.00395 -0.0021669989241993952
0.00405 -0.005835835886872684
0.00415 -0.0072235676811143465
0.00425 -0.006117073618411996
0.00435 -0.0031090127617484056
0.00445 0.000585724992734522
0.00455 0.0035498360806187645
0.00465 0.0046533729663034784
0.00475 0.0034427658782560815
0.00485 0.000298776850402533
0.00495 -0.003691576634222696
0.00505 -0.007112622557142347
0.00515 -0.00872122488311503
0.00525 -0.007869048043929376
0.00535 -0.0047499400916724875
0.00545 -0.000349456746187536
0.00555 0.0039509924388042815
0.00565 0.00689032442271316
0.00575 0.007716702441710473
0.00585 0.006351914262260813
0.00595 0.003391678095985887
0.00605 -0.0001391912630714872
0.00615 -0.003144294942717442
0.00625 -0.00482468529008377
0.00635 -0.004905752729015515
0.00645 -0.0036425282843784578
0.00655 -0.0016414371880305713
0.00665 0.00039401834469467145
0.00675 0.001889942029133292
0.00685 0.00252899817980656
0.00695 0.002266727169828637
0.00705 0.0012685269689445427
0.00715 -0.00017692076295167057
0.00725 -0.0017378003701569856
0.00735 -0.0030879046361397627
0.00745 -0.003957926509052531
0.00755 -0.004173698459718661
0.00765 -0.0037004481652756042
0.00775 -0.002663294805055753
0.00785 -0.0013218581268832886
0.00795 -2.620670667353276e-05
0.00805 0.0008623740013154339
0.00815 0.0010810011573779018
