XYDATA, head_y_rot_accel
0.0 -0.0
1e-05 -0.732927
3.8e-05 -5.696512
8e-05 -7.165303
0.000134 -6.384032
0.000197 -4.45688
0.000268 -1.470415
0.000344 1.286998
0.000425 2.412928
0.00051 1.93407
0.000598 1.032897
0.000689 0.751695
0.000781 1.331331
0.000875 2.035876
0.00097 2.086777
0.001066 1.294481
0.001163 0.09205
0.00126 -0.848714
0.001358 -1.082417
0.001456 -0.626537
0.001555 0.12427
0.001654 0.707068
0.001753 0.782542
0.001853 0.327319
0.001952 -0.328007
0.002052 -0.928841
0.002151 -1.268591
0.002251 -1.261736
0.002351 -0.946347
0.002451 -0.420102
0.002551 0.22189
0.00265 0.887945
0.00275 1.457325
0.00285 1.785642
0.00295 1.760545
0.00305 1.358282
0.00315 0.662862
0.00325 -0.152727
0.00335 -0.870757
0.00345 -1.299437
0.00355 -1.355854
0.00365 -1.094524
0.00375 -0.653158
0.00385 -0.174115
0.00395 0.2303
0.00405 0.48271
0.00415 0.548741
0.00425 0.447902
0.00435 0.24876
0.00445 0.042721
0.00455 -0.089927
0.00465 -0.104749
0.00475 -0.002032
0.00485 0.178378
0.00495 0.37205
0.00505 0.510498
0.00515 0.543484
0.00525 0.458458
0.00535 0.286519
0.00545 0.083609
0.00555 -0.10068
0.00565 -0.235557
0.00575 -0.298399
0.00585 -0.269725
0.00595 -0.148176
0.00605 0.038077
0.00615 0.235359
0.00625 0.383392
0.00635 0.438365
0.00645 0.387085
0.00655 0.24883
0.00665 0.066971
0.00675 -0.105736
0.00685 -0.221485
0.00695 -0.247896
0.00705 -0.174852
0.00715 -0.017523
0.00725 0.186318
0.00735 0.384953
0.00745 0.529217
0.00755 0.586548
0.00765 0.548371
0.00775 0.429964
0.00785 0.266142
0.00795 0.103283
0.00805 -0.014848
0.00815 -0.062315
0.00825 -0.03875
0.00835 0.03417
0.00845 0.12422
0.00855 0.201149
0.00865 0.244685
0.00875 0.247148
0.00885 0.211454
0.00895 0.148027
0.00905 0.073496
0.00915 0.008313
0.00925 -0.028831
0.00935 -0.028474
0.00945 0.004553
0.00955 0.052363
0.00965 0.091557
0.00975 0.102786
0.00985 0.077321
0.00995 0.018552
0.01005 -0.060273
0.01015 -0.139901
0.01025 -0.198943
0.01035 -0.218113
0.01045 -0.185435
0.01055 -0.100747
0.01065 0.023161
0.01075 0.163303
0.01085 0.292299
0.01095 0.385613
0.01105 0.428091
0.01115 0.417051
0.01125 0.361195
0.01135 0.277127
0.01145 0.184487
0.01155 0.100554
0.01165 0.036342
0.01175 -0.004884
0.01185 -0.026936
0.01195 -0.038073
0.01205 -0.047333
0.01215 -0.06094
0.01225 -0.079077
0.01235 -0.092014
0.01245 -0.08071
0.01255 -0.027987
0.01265 0.070221
0.01275 0.204593
0.01285 0.358474
0.01295 0.505957
0.01305 0.606127
0.01315 0.609734
0.01325 0.484821
0.01335 0.242332
0.01345 -0.06214
0.01355 -0.351717
