XYDATA, head_z_accel
0.0 -0.0
1e-06 0.13291001514278578
6e-06 0.11276297206487434
3e-05 -0.10957615495607574
6.9e-05 -0.16125486277169065
0.000121 -0.12395609101986918
0.000182 -0.06144646744810919
0.000251 0.013373884048069423
0.000326 0.0734586224653679
0.000406 0.0891332922047794
0.00049 0.058542927503275846
0.000577 0.009291654132654883
0.000667 -0.025720505983184882
0.000759 -0.03402293341762987
0.000852 -0.02269582375224975
0.000947 -0.0077660567064186045
0.001043 -0.0001164515915220794
0.001139 -5.3331157938745654e-05
0.001237 -0.0013719261929405048
0.001335 0.0014737958426169998
0.001433 0.009038662540215058
0.001531 0.0179441501430152
0.00163 0.024582808604365406
0.00173 0.028024350823165914
0.001829 0.030029520784365712
0.001928 0.03294509338051221
0.002028 0.03775621644496337
0.002127 0.04391754574701861
0.002227 0.05045311089923674
0.002327 0.05705801675393739
0.002427 0.06419633615964677
0.002527 0.07244023188346684
0.002626 0.08196764440456221
0.002726 0.09246399127122922
0.002826 0.10334874804341954
0.002926 0.11401875258115667
0.003026 0.12428209429315822
0.003126 0.13481076616377663
0.003226 0.14638362743648442
0.003326 0.15855128917622227
0.003426 0.17028699912814266
0.003526 0.18125547460141844
0.003626 0.19128091652093224
0.003726 0.20098106896850607
0.003826 0.21129753789520378
0.003926 0.22278933172897983
0.004026 0.23542647081317272
0.004126 0.2488612319191569
0.004226 0.2626439201970092
0.004326 0.2765519315974364
0.004426 0.29074026298481137
0.004526 0.3053121096398872
0.004626 0.32084401910948185
0.004726 0.3367108033834184
0.004826 0.3527980503026008
0.004926 0.3692143596437112
0.005026 0.38600184568634555
0.005126 0.40302906701065094
0.005226 0.4199280080353638
0.005326 0.43637327731692266
0.005426 0.4522836034731535
0.005526 0.4677576950334722
0.005626 0.48311564091713277
0.005726 0.4985417038438203
0.005826 0.5142546129412185
0.005926 0.5306465510648387
0.006026 0.5477511688497091
0.006126 0.5654998393946965
0.006226 0.5837653021164211
0.006326 0.602412342645042
0.006426 0.6214005802185252
0.006526 0.6407389883395451
0.006626 0.6603324274854309
0.006726 0.6799822569378943
0.006826 0.6994691357395237
0.006926 0.7187099570189617
0.007026 0.7377758969678738
0.007126 0.7568549912559335
0.007226 0.7761438411690027
0.007326 0.7957420729810893
0.007426 0.8155634187005757
0.007526 0.835576878954587
0.007626 0.8558837115630721
0.007726 0.8765022714178645
0.007826 0.8973743327232032
0.007926 0.9183941509078024
0.008026 0.9394688298246598
0.008126 0.9605285189131866
0.008226 0.9815421168288866
0.008326 1.0025097255433815
0.008426 1.0234764165132844
0.008526 1.0445000076478717
0.008626 1.0656415799483006
0.008726 1.0869606848414086
0.008826 1.1085063706770406
0.008926 1.1303176925861533
0.009026 1.1524181040416452
0.009126 1.1748083188448657
0.009226 1.197353734455701
0.009326 1.2200208022107448
0.009426 1.2429910315959067
0.009526 1.266281043985459
0.009626 1.289716263963739
0.009726 1.3131228299164344
0.009826 1.3364215098937966
0.009926 1.3596131196687962
0.010026 1.3827239679197278
0.010126 1.4057871954235137
0.010226 1.428824930021975
0.010326 1.4519202785864695
0.010426 1.475012568002325
0.010526 1.4980467335940408
