XYDATA, head_x_accel
0.0 0.0
1e-06 -0.009773470043286953
6e-06 -0.00936803087700693
3.1e-05 0.011172010829386183
0.000156 0.01704618804586684
0.000456 0.011444479001493885
0.000896 -0.0002744056329123605
0.001448 -0.0039732222522472
0.00209 -0.0015851488530741896
0.002803 9.993218887183697e-06
0.003574 -0.0001806937129396889
0.00439 -0.000664956942482907
0.005243 -0.0007141072639484431
0.006126 -0.0005670641860370259
0.007032 -0.0005613537752443495
0.007957 -0.0006765817073108555
0.008897 -0.0007902800650578944
0.009848 -0.0009282476686738082
0.01081 -0.0010355218142790862
0.011779 -0.0009008173025447018
0.012755 -0.00027104056940953337
0.013735 0.0004289946107998144
0.014719 0.0007340937017228105
0.015706 0.0008477920594698496
0.016696 0.0012752570959501971
0.017688 0.0016895677932831294
0.018682 0.002323219448027614
0.019677 0.0032049680573896285
0.020673 0.004140047824690389
0.021669 0.004835392310320039
0.022667 0.00537217092483162
0.023664 0.006317039967776968
0.024663 0.00731442439569068
0.025661 0.008343420026206708
0.02666 0.009696685412449715
0.027659 0.011192405153645741
0.028659 0.012472352944175638
0.029658 0.013400702584470743
0.030658 0.014575313690200018
0.031657 0.015901964483284303
0.032657 0.017348126016529603
0.033657 0.018980589701885965
0.034657 0.020533821437493945
0.035657 0.021660097994728067
0.036656 0.022552451652705054
0.037656 0.023866457964748414
0.038656 0.02591547572310626
0.039656 0.02819831440909995
0.040656 0.03064308402971453
0.041656 0.03241229165923124
0.042656 0.03340784059796159
0.043656 0.034864097321715366
0.044656 0.0367567925846237
0.045656 0.038453906277882866
0.046656 0.04025329750730372
0.047656 0.04249595937450607
0.048656 0.045278255061616354
0.049656 0.04903937634156415
0.050656 0.053917596732829254
0.051656 0.05912018885144265
0.052656 0.06458260466112281
0.053656 0.07069865856332183
0.054656 0.07793038397414001
0.055656 0.0860848505860819
0.056656 0.09555730040329777
0.057656 0.10710303722474036
0.058656 0.12126332641625837
0.059656 0.13878123518224877
0.060656 0.15996563556362264
0.061656 0.18760147450964398
0.062656 0.2184709355386396
0.063656 0.2546555653561614
0.064656 0.2972452366506401
0.065656 0.34593923511086866
0.066656 0.4010196142413567
0.067656 0.46446605109797945
0.068656 0.5383295008998996
0.069656 0.631476702033824
0.070656 0.749207425573463
0.071656 0.8966080159891503
0.072656 1.0804254256040544
0.073656 1.3024224378355505
0.074656 1.5765915985581214
0.075656 1.9321776549586251
0.076656 2.4070706102491677
0.077656 3.017648534412873
0.078656 3.7802487087843457
0.079656 4.711270311472318
0.080656 5.855582385422138
0.081656 7.2888474657502815
0.082656 9.007836519096735
0.083656 11.07314924056635
0.084656 13.51748323841475
0.085656 15.9266786313369
0.086656 17.97337837079941
0.087656 19.333822253266916
0.088656 19.850072246893692
