XYDATA, head_x_accel
0.0 0.0
1e-05 0.00137029464699974
6e-05 0.014237685652083026
0.0003 0.01637603055069774
0.000692 0.005493823069039887
0.001206 -0.0037632626839950445
0.001816 -0.003429101681002177
0.002505 -0.0006570031560216792
0.003256 4.293005256637078e-05
0.004057 -0.0005329036929022653
0.004898 -0.0008536044418838238
0.00577 -0.0007061534774872153
0.006668 -0.0005811362697761214
0.007586 -0.0006617958222226754
0.008521 -0.0008043521487969897
0.009469 -0.0009722994090744547
0.010427 -0.0011273982450683976
0.011394 -0.0011447334206890222
0.012367 -0.0006848414086359767
0.013346 0.00020598267502154152
0.014328 0.0007653989894612329
0.015315 0.0007860992285846849
0.016304 0.0011058822329745633
0.017295 0.001814788944236819
0.018288 0.0023486103817307643
0.019282 0.0027759734465898143
0.020278 0.003857790376938098
0.021274 0.004814488127953991
0.022271 0.005558982935049177
0.023269 0.006331621909622553
0.024267 0.006985667888626595
0.025266 0.00792288905997461
0.026265 0.00940402685932505
0.027264 0.01107462793104679
0.028263 0.01254475279529707
0.029262 0.013643904901265979
0.030262 0.014788536350333701
0.031262 0.01568670239072466
0.032261 0.016808900083106874
0.033261 0.018505809833123443
0.034261 0.020427159121616457
0.035261 0.021999867436892313
0.036261 0.02296186771221569
0.03726 0.024145758235483067
0.03826 0.025968195051317224
0.03926 0.028167009121361528
0.04026 0.03048941279641876
0.04126 0.03247949095766648
0.04226 0.03379421107105893
0.04326 0.035038978652241086
0.04426 0.036691632718614406
0.04526 0.03882436917805775
0.04626 0.04111954643022847
0.04726 0.043569924490014435
0.04826 0.04617978616551014
0.04926 0.04917377493843464
0.05026 0.05332748696037893
0.05126 0.058428923230664905
0.05226 0.0642132634487822
0.05326 0.07055467463404935
0.05426 0.0774542784743006
0.05526 0.08540286438284227
0.05626 0.09468574895606553
0.05726 0.10567237537793232
0.05826 0.11930842846435837
0.05926 0.1360638954179052
0.06026 0.15632647234274702
0.06126 0.18269898487251
0.06226 0.21043261460335588
0.06326 0.24720837390954098
0.06426 0.2880342420704318
0.06526 0.3340521992729424
0.06626 0.3877711552874835
0.06726 0.4502320364242632
0.06826 0.5216815120352006
0.06926 0.6076240102379509
0.07026 0.7153235814472833
0.07126 0.8491316606588387
0.07226 1.0166146441445345
0.07326 1.2227248856643198
0.07426 1.472005017003768
0.07526 1.7863391678095988
0.07626 2.198996905161294
0.07726 2.7340876853971543
0.07826 3.412642747523365
0.07926 4.241733211647198
0.08026 5.258206829039478
0.08126 6.530571296008321
0.08226 8.113651858687728
0.08326 10.002599766484987
0.08426 12.346707897192212
0.08526 14.865935258217638
0.08626 17.242439976954415
0.08726 18.985925672885237
0.08826 19.91037245134679
0.08926 19.975207231827383
0.09026 19.52033303931516
0.09126 18.776560293270382
0.09226 17.861287901576993
0.09326 16.90238062947082
0.09426 15.975754105632404
0.09526 15.084700381883723
0.09626 14.215300127974386
0.09726 13.374529834347102
0.09826 12.538969168880302
0.09926 11.726049670376733
0.10026 10.940111556953699
0.10126 10.217184359592727
0.10226 9.61969510485232
0.10326 9.15993239281508
0.10426 8.902258365496882
0.10526 8.93640203331413
0.10626 9.334625789642743
0.10726 10.204079170766775
0.10826 11.760050475952543
