XYDATA, head_z_accel
0.0 -0.0
0.0 0.14038198569338153
1e-06 0.3197085651063309
3e-06 0.36474667699979096
1.6e-05 -0.024882401227738323
3.8e-05 -0.22477900200374237
6.7e-05 -0.1935652847812454
0.000103 -0.13357313659608533
0.000143 -0.08466336618519067
0.000188 -0.025697154481907684
0.000235 0.0429983735526403
0.000285 0.10119918626646204
0.000337 0.12772649171735506
0.000391 0.11439227462997048
0.000446 0.070672349885027
0.000502 0.017056385207996617
0.000559 -0.026391173336460464
0.000616 -0.04671850224082638
0.000674 -0.04616459239393677
0.000732 -0.031801685590900054
0.000791 -0.011278265258778484
0.00085 0.00640290007290971
0.000909 0.01534448562964927
0.000968 0.013537344557009787
0.001028 0.0030351853079288037
0.001087 -0.010669086793145469
0.001147 -0.02051148965242973
0.001207 -0.021613598935416277
0.001266 -0.01211881733313619
0.001326 0.005044842020465705
0.001386 0.02278627258034089
0.001446 0.03361780016621375
0.001506 0.03482198304211938
0.001566 0.027093247949095768
0.001626 0.010902499834296116
0.001686 -0.008191074423987805
0.001746 -0.023265947086925712
0.001806 -0.02667271698286367
0.001866 -0.014956177695747273
0.001926 0.0048852564331346585
0.001986 0.02492451550733431
0.002046 0.038437386875232626
0.002106 0.04127311569190295
0.002166 0.0325112041318901
0.002226 0.014578066923975059
0.002286 -0.006960786813029934
0.002346 -0.024870164633182586
0.002406 -0.03280722774851759
0.002466 -0.02785691342099494
0.002526 -0.01163088312522625
0.002586 0.010490840399116927
0.002646 0.031599781780730425
0.002706 0.0458351220855236
0.002766 0.05015209067316566
0.002826 0.044754630786252185
0.002886 0.032370483294499146
0.002946 0.01698500507308816
0.003006 0.002518801017676781
0.003066 -0.008095221099967879
0.003126 -0.013335440746840156
0.003186 -0.012993937787113849
0.003246 -0.007844370911575308
0.003306 0.0007318503260542591
0.003366 0.011076259476987555
0.003426 0.021581681817950067
0.003486 0.031034247169012867
0.003546 0.03876818281472267
0.003606 0.04454905599771584
0.003666 0.04827601678452887
0.003726 0.0497204448002121
0.003786 0.04847557524740865
0.003846 0.0442180561149832
0.003906 0.037102680324065815
0.003966 0.028046376693366237
0.004026 0.018744627370202875
0.004086 0.011338632458586776
0.004146 0.007805825638724744
0.004206 0.009318676612298796
0.004266 0.015769809262082365
0.004326 0.025717038948060753
0.004386 0.03675434526571256
0.004446 0.04622149255862094
0.004506 0.051997878990277004
0.004566 0.05313078370289549
0.004626 0.050119969612456856
0.004686 0.044710069187745054
0.004746 0.03926662009962628
0.004806 0.035943059046667315
0.004866 0.035959782392560154
0.004926 0.03928823808334141
0.004986 0.044803985050960324
0.005046 0.05087863847491243
0.005106 0.05596661449118711
0.005166 0.059061861084060314
0.005226 0.05993290267318605
0.005286 0.05908765990424865
0.005346 0.05749261980390858
0.005406 0.05620757343231379
0.005466 0.056018518046427684
0.005526 0.057195372527825514
0.005586 0.05944802761391505
0.005646 0.06219116619844697
0.005706 0.06490932173576094
0.005766 0.06737560736846936
0.005826 0.06963142357481913
0.005886 0.0717904687125573
0.005946 0.07384896983169585
0.006006 0.07560451326395864
0.006066 0.07672273406311024
0.006126 0.07689057935176641
0.006186 0.07596997955468993
0.006246 0.07407738626340289
0.006306 0.07159866009289614
0.006366 0.06915623581957142
0.006426 0.06751785778017978
0.006486 0.06745116833985103
0.006546 0.06953077758459822
0.006606 0.07395828340972709
0.006666 0.08043715234050365
0.006726 0.08818862710507666
0.006786 0.09612650599338206
0.006846 0.10313521946842195
0.006906 0.10835055803969756
0.006966 0.11134536258559244
0.007026 0.11217102680324068
0.007086 0.11129876155465936
0.007146 0.10946582166183152
0.007206 0.10747604941544768
0.007266 0.10599001697827495
0.007326 0.10535004308301
0.007386 0.10551126021628182
0.007446 0.10613451076565392
0.007506 0.10679783616219607
0.007566 0.10723825159458122
0.007626 0.10752101890044002
0.007686 0.10801588717859821
0.007746 0.10918652139109686
0.007806 0.11135321440043236
0.007866 0.11453717630383466
0.007926 0.11845186684545692
0.007986 0.12262393375923482
0.008046 0.126564627064288
0.008106 0.1299333615454819
0.008166 0.13258931439380423
0.008226 0.13457052102399902
0.008286 0.13601545889778874
0.008346 0.13708412148898963
0.008406 0.1379083581039397
0.008466 0.13860411047605453
0.008526 0.13929272483467853
0.008586 0.14010452091183023
0.008646 0.14115798973145774
0.008706 0.14253266915817328
