XYDATA, head_y_rot_accel
0.0 -0.0
0.0 5.439597
1e-06 12.46079
3e-06 14.331959
1.6e-05 -1.083767
4.6e-05 -8.09216
9e-05 -7.549073
0.000145 -5.458727
0.000209 -2.645927
0.00028 0.497574
0.000357 2.449656
0.000439 2.409181
0.000524 1.207981
0.000613 0.313513
0.000703 0.477833
0.000796 1.349781
0.00089 1.975618
0.000985 1.738392
0.001081 0.74017
0.001178 -0.396872
0.001275 -1.032333
0.001373 -0.910261
0.001472 -0.248005
0.001571 0.473234
0.00167 0.830923
0.001769 0.664945
0.001868 0.123297
0.001968 -0.509413
0.002067 -0.966434
0.002167 -1.109653
0.002267 -0.947035
0.002366 -0.571239
0.002466 -0.08125
0.002566 0.451264
0.002666 0.956604
0.002766 1.335219
0.002866 1.475317
0.002966 1.30642
0.003066 0.842573
0.003166 0.190927
0.003266 -0.475134
0.003366 -0.969474
0.003466 -1.164051
0.003566 -1.046269
0.003666 -0.709656
0.003766 -0.28305
0.003866 0.119893
0.003966 0.413844
0.004066 0.544426
0.004166 0.499581
0.004266 0.319403
0.004366 0.085186
0.004466 -0.112801
0.004566 -0.209672
0.004666 -0.184476
0.004766 -0.058965
0.004866 0.11669
0.004966 0.283001
0.005066 0.389424
0.005166 0.408374
0.005266 0.343349
0.005366 0.226467
0.005466 0.101475
0.005566 0.002912
0.005666 -0.049387
0.005766 -0.043895
0.005866 0.021744
0.005966 0.132735
0.006066 0.255412
0.006166 0.347438
0.006266 0.373852
0.006366 0.319572
0.006466 0.193534
0.006566 0.025076
0.006666 -0.144816
0.006766 -0.274691
0.006866 -0.333427
0.006966 -0.306902
0.007066 -0.200315
0.007166 -0.03624
0.007266 0.151416
0.007366 0.326193
0.007466 0.460333
0.007566 0.536485
0.007666 0.547325
0.007766 0.495831
0.007866 0.397385
0.007966 0.279765
0.008066 0.175606
0.008166 0.108959
0.008266 0.085851
0.008366 0.095488
0.008466 0.11943
0.008566 0.141507
0.008666 0.153107
0.008766 0.15279
0.008866 0.142584
0.008966 0.125095
0.009066 0.103703
0.009166 0.083365
0.009266 0.069456
0.009366 0.06523
0.009466 0.069292
0.009566 0.074793
0.009666 0.071445
0.009766 0.050052
0.009866 0.007163
0.009966 -0.05295
0.010066 -0.119717
0.010166 -0.179621
0.010266 -0.219557
0.010366 -0.229062
0.010466 -0.20194
0.010566 -0.137928
