XYDATA, head_y_rot_accel
0.0 0.0
1e-06 -5.197987
6e-06 -4.516681
3.1e-05 4.470577
0.000156 4.832425
0.000456 1.889836
0.000896 -0.273875
0.001448 -0.578187
0.00209 -0.207303
0.002803 0.038023
0.003574 0.020771
0.00439 -0.074781
0.005243 -0.111182
0.006126 -0.103713
0.007032 -0.097897
0.007957 -0.096985
0.008897 -0.093834
0.009848 -0.10179
0.01081 -0.119459
0.011779 -0.125048
0.012755 -0.092669
0.013735 -0.018704
0.014719 0.065546
0.015706 0.133434
0.016696 0.193987
0.017688 0.245347
0.018682 0.306065
0.019677 0.408439
0.020673 0.550304
0.021669 0.690509
0.022667 0.799294
0.023664 0.901854
0.024663 1.030633
0.025661 1.17433
0.02666 1.332847
0.027659 1.513277
0.028659 1.693226
0.029658 1.845996
0.030658 1.98281
0.031657 2.132765
0.032657 2.299218
0.033657 2.492895
0.034657 2.703054
0.035657 2.891387
0.036656 3.049161
0.037656 3.196299
0.038656 3.387703
0.039656 3.623378
0.040656 3.855718
0.041656 4.035535
0.042656 4.135545
0.043656 4.210212
0.044656 4.341956
0.045656 4.506515
0.046656 4.705261
0.047656 4.918688
0.048656 5.168818
0.049656 5.48756
0.050656 5.881958
0.051656 6.325495
0.052656 6.789304
0.053656 7.261581
0.054656 7.802497
0.055656 8.457499
0.056656 9.236287
0.057656 10.140972
0.058656 11.23149
0.059656 12.580207
0.060656 14.223097
0.061656 16.641726
0.062656 19.35106
0.063656 22.512491
0.064656 26.25507
0.065656 30.59815
0.066656 35.560898
0.067656 41.290666
0.068656 47.873901
0.069656 55.995782
0.070656 65.937742
0.071656 78.010569
0.072656 92.716557
0.073656 110.280049
0.074656 131.42966
0.075656 157.717393
0.076656 192.159364
0.077656 236.829258
0.078656 293.395824
0.079656 362.696589
0.080656 445.896749
0.081656 546.766244
0.082656 669.612295
0.083656 816.469962
0.084656 986.618457
0.085656 1156.837954
0.086656 1314.994997
0.087656 1441.247718
0.088656 1522.750221
0.089656 1558.057117
0.090656 1560.1257
0.091656 1541.421265
0.092656 1511.04637
0.093656 1472.19542
0.094656 1425.927056
0.095656 1369.971715
0.096656 1308.436625
0.097656 1241.485901
0.098656 1169.515286
0.099656 1099.077578
0.100656 1033.93865
0.101656 977.423016
0.102656 930.755698
0.103656 893.562274
0.104656 865.881478
0.105656 848.389929
0.106656 833.034904
0.107656 821.733136
0.108656 814.587758
0.109656 809.790447
0.110656 798.722001
0.111656 778.498668
0.112656 740.853989
0.113656 683.593673
0.114656 612.845078
0.115656 529.248606
0.116656 435.760731
0.117656 331.037695
0.118656 217.273376
0.119656 101.169085
0.120656 -16.158009
0.121656 -133.992504
0.12202 -9478.796779
0.122511 -3732.39259
0.123103 -1824.698769
0.123777 -1140.053804
0.124517 -834.366085
0.125308 -728.982491
0.126141 -734.629967
0.126772 -2787.020414
0.127476 -1537.227931
0.128031 -3301.825804
0.128675 -1908.822993
0.12939 -1432.677187
0.130092 -1901.862029
0.130854 -1380.516143
0.131663 -1234.760996
0.132511 -1253.661816
0.133309 -2266.173286
0.134147 -1693.363599
0.134781 -4866.775732
0.135487 -2401.312396
0.136183 -2014.384734
0.13694 -1486.071517
0.137525 -3496.528213
0.138012 -4444.148845
0.138547 -2548.004468
0.139175 -1366.874477
0.139878 -939.27058
0.14064 -703.875412
0.14145 -550.577705
0.142298 -433.112472
0.143176 -364.002654
