XYDATA, head_x_accel
0.0 0.0
1e-06 -0.009773266100044357
6e-06 -0.009366501302687463
3.1e-05 0.011179760672604814
0.000156 0.017077289390362665
0.000456 0.01150892506615409
0.000896 -0.00023045586413301177
0.001448 -0.004085391035674772
0.00209 -0.0020722672880137457
0.002803 -0.0010988461911050156
0.003574 -0.0022117644659491267
0.00439 -0.003957416650946042
0.005243 -0.0057013353183808955
0.006126 -0.0076431809027547645
0.007032 -0.010034109507324113
0.007957 -0.012834658114646695
0.008897 -0.01595570352770824
0.009848 -0.019397245746508748
0.01081 -0.02308484548750083
0.011779 -0.026492839042894362
0.012755 -0.029712796928614768
0.013735 -0.0332088939648096
0.014719 -0.03721607276694896
0.015706 -0.041418221309009705
0.016696 -0.04617907236416106
0.017688 -0.05205131211983706
0.018682 -0.05734414912329899
0.019677 -0.0636494623546267
0.020673 -0.06945674618753601
0.021669 -0.07589808956167499
0.022667 -0.08202413668276119
0.023664 -0.08605619656049722
0.024663 -0.09054631296110292
0.025661 -0.09462079303329883
0.02666 -0.09896927085192192
0.027659 -0.10344052250258753
0.028659 -0.10688797907542333
0.029658 -0.10951986662111934
0.030658 -0.1103862175156654
0.031657 -0.11181259655437892
0.032657 -0.11252231903861155
0.033657 -0.11359138951629762
0.034657 -0.11440349150831325
0.035657 -0.11409665889982817
0.036656 -0.11417048635364778
0.037656 -0.11644751265722751
0.038656 -0.11489907358782052
0.039656 -0.11635573819805949
0.040656 -0.1228975236191768
0.041656 -0.13065674822696843
0.042656 -0.1343915608286214
0.043656 -0.13628007525505653
0.044656 -0.13979840210469427
0.045656 -0.14178939801053367
0.046656 -0.14417808323943448
0.047656 -0.14507849265549397
0.048656 -0.1462977673313517
0.049656 -0.14499293846522512
0.050656 -0.14219177802817476
0.051656 -0.1381346331315995
0.052656 -0.1328062080323046
0.053656 -0.12926993417731847
0.054656 -0.1276010666231588
0.055656 -0.1301598405163843
0.056656 -0.1312922353708963
0.057656 -0.13142857142857145
0.058656 -0.12782050955219162
0.059656 -0.11952807533663382
0.060656 -0.10513478099045037
0.061656 -0.08892669770003009
0.062656 -0.07319808497295203
0.063656 -0.054101655509271776
0.064656 -0.034721031137034564
0.065656 -0.011937511790468714
0.066656 0.0020341299016483714
0.067656 0.014528304772781735
0.068656 0.04123395858932459
0.069656 0.08557968317417264
0.070656 0.13947688558274235
0.071656 0.21174509134107977
0.072656 0.3128056981741981
0.073656 0.4477021204998649
0.074656 0.6159858871276125
0.075656 0.8150564157994831
0.076656 1.0506983526484581
0.077656 1.3405326997496596
0.078656 1.7147252119735077
0.079656 2.21305726216394
0.080656 2.885409594509848
0.081656 3.9018697516481167
0.082656 5.499043098305742
0.083656 8.026047834887551
0.084656 12.266791309978434
0.085656 19.050201139023013
0.086656 28.43804836513998
0.087656 37.91959609040804
0.088656 42.74141444835902
0.089656 41.4003959558055
0.090656 35.901072027654706
0.091656 28.921011660454898
0.092656 22.27234152335405
0.093656 16.71245155073343
0.094656 12.484784610442915
0.095656 9.499779231439891
0.096656 7.366625912008689
0.097656 5.833218989155319
0.098656 4.613635441256698
0.099656 3.6194949345597123
0.100656 2.8212318171852777
0.101656 2.1660178552308893
0.102656 1.678590548250422
0.103656 1.4302912819362372
0.104656 1.4823459591195771
0.105656 1.7636547648789345
0.106656 2.440592047233255
0.107656 3.673292510694274
0.108656 5.535391188632204
0.109656 8.529246174789556
0.110656 13.467846716258865
0.111656 22.657888371666168
0.112656 37.69973650533057
0.113656 58.751506171832375
0.114656 77.62883115029088
0.115656 83.77357191293663
0.116656 74.66296523277573
0.117656 57.23615730142302
0.118656 41.48306098412812
0.119561 29.495243329781324
0.120001 20.666956300061695
0.120553 15.290440772333062
0.121194 11.434647101711594
0.121636 8.795881468187405
0.122189 6.318982119276206
0.122801 3.8148218810704986
0.123326 1.6025018737285415
0.123947 -0.7903499156184834
0.124643 -3.3406172342237155
0.1254 -5.931741930220819
0.126205 -8.67081245889269
0.12705 -11.302216149245666
0.127926 -13.011670957972397
0.128826 -13.436614134286428
0.129746 -12.505867956947583
0.130549 -10.169186317447855
0.13111 -6.906494368617214
0.131728 -2.721467167687233
0.132225 2.20192032957228
0.132793 10.18876884563026
0.133448 23.41161548541041
0.133792 36.22461992627452
0.134268 53.703259828789655
0.134821 78.53963738891467
0.135463 105.4748281013394
0.136177 124.60012715861176
0.136728 128.38632805290288
0.137338 116.05015280447454
0.137666 101.179480046703
0.138062 82.52493695604514
0.138579 60.32899777192008
0.139192 37.51736444147594
0.139554 20.039867538863934
0.140044 4.6317443775397305
0.140635 -9.087013608112864
0.141309 -21.977861961016252
0.142047 -33.49112235064982
0.142838 -43.42496142923425
0.143671 -50.50374378610433
0.144537 -52.22400513936972
0.144665 -52.72086920609995
0.144967 -52.70238287284649
0.145408 -50.18287345831656
0.145962 -44.65290777176712
0.146604 -36.717837997685244
0.147284 -27.64006597563898
0.148028 -16.202748135193975
0.148824 -0.7337045780159382
0.14966 19.628286111975036
0.150529 45.18833750567217
0.151424 74.65249029994952
0.15234 97.36724538960807
0.152784 107.36895494383913
0.152996 109.63703140216079
0.15333 106.60151866335599
0.153797 96.2873666338658
0.154317 81.40810103348238
0.154522 69.33079022907926
0.154764 59.83611437137045
0.155159 50.19449169696074
0.155674 38.94323137870731
0.156286 26.95847980706969
0.156976 17.35505356059409
0.157692 10.49023886852289
0.158465 5.563119515838742
0.159205 1.8677567772888806
0.159922 -1.0175270862119072
0.160696 -2.802320670157495
0.161475 -3.7626795082928424
0.162299 -4.106947938388747
0.163036 -3.474259507579041
0.163825 -2.594247882814213
0.164656 -1.2944797662810439
0.165521 0.19830849474591222
0.166413 1.95094053524904
0.167326 3.9449783565233796
0.168257 6.196557947923093
0.169202 8.71369693014434
0.170158 11.492603080562679
0.171122 14.778009106065783
0.172094 19.00923760917337
0.173071 24.757996869471228
0.174053 32.11151698082424
0.175039 39.147439543575025
0.176027 43.60712506309494
0.177018 43.84272315214676
0.178011 39.92961041742083
0.179005 33.31097489968542
0.18 26.16583960883686
0.180996 20.022478114340778
0.181993 14.814182722948203
0.182991 10.623355580142047
0.183989 7.53414856245507
0.184987 5.37668418879026
0.185986 3.952665691138156
0.186985 2.9921356426506507
0.187984 2.360993305563062
0.188983 1.9962224612890234
0.189983 1.8014844008912319
0.190982 1.7373369091381872
0.191982 1.7628487811841966
0.192982 1.8642039840312443
0.193982 2.0606702594667907
0.194982 2.3893631362391847
0.195981 2.7675403935084866
0.196981 3.1977591736219813
0.197981 3.6927181045515036
0.198981 4.400484875059272
0.199981 5.573128336383985
0.200981 7.227759326579413
0.201981 9.444945725604565
0.202981 12.260352209979963
0.203981 15.373639622093172
0.204981 18.075865050756374
0.205981 19.35749578092417
0.206981 18.778748706235056
0.207981 16.548893352979867
0.208981 13.446543111052195
0.209981 10.332309912151448
0.210981 7.67705108268369
0.211981 5.657618044898105
0.212981 4.158125149770819
0.213981 3.0894821371212395
0.214981 2.3079317605910274
0.215981 1.7082542968291925
0.216981 1.2701779914649753
0.217981 0.9033122422029949
0.218981 0.6337123278591569
0.219981 0.4050297502205137
0.220981 0.24299235722698376
0.221981 0.11439778109752057
